Obra;Cód. Estruturado;Cód. Item;Descrição Item;Unid.;Categoria;Nº NF;Data NF; ValorUnitRealizado ; Qtd Realizada ; ValorTotalRealizado ;Cód. Fornecedor;Fornecedor;Tipo;Cód. Pedido;Cód. Contrato
OBR;01090400102OBR;2878;"Ripa de pinus 1"" x 3"" x 2,5 m";UN;Madeira;168OBR.N;09/04/2024; 4,22 ; 500,00 ; 2.110,25 ;Código 19;Fornecedor 19;Geral;65OBR.P;-
OBR;01090400102OBR;2878;"Ripa de pinus 1"" x 3"" x 2,5 m";UN;Madeira;147OBR.N;09/04/2024; 4,22 ; 500,00 ; 2.110,25 ;Código 19;Fornecedor 19;Geral;65OBR.P;-
OBR;01090400102OBR;2602;Madeirite chapa compensada plastificada 1,10 x 2,20 m 17 mm;UN;Madeira;4113OBR.N;20/03/2024; 108,22 ; 200,00 ; 21.643,00 ;Código 48;Fornecedor 48;Geral;35OBR.P;-
OBR;01090400102OBR;2602;Madeirite chapa compensada plastificada 1,10 x 2,20 m 17 mm;UN;Madeira;4103OBR.N;20/03/2024; 108,22 ; 200,00 ; 21.643,00 ;Código 48;Fornecedor 48;Geral;35OBR.P;-
OBR;01090400102OBR;2878;"Ripa de pinus 1"" x 3"" x 2,5 m";UN;Madeira;2298OBR.N;14/03/2024; 4,30 ; 500,00 ; 2.147,63 ;Código 84;Fornecedor 84;Geral;36OBR.P;-
OBR;01090400102OBR;2878;"Ripa de pinus 1"" x 3"" x 2,5 m";UN;Madeira;2293OBR.N;29/02/2024; 4,30 ; 500,00 ; 2.147,63 ;Código 84;Fornecedor 84;Geral;36OBR.P;-
OBR;01090400102OBR;2602;Madeirite chapa compensada plastificada 1,10 x 2,20 m 17 mm;UN;Madeira;4035OBR.N;29/02/2024; 108,22 ; 300,00 ; 32.464,50 ;Código 48;Fornecedor 48;Geral;35OBR.P;-
OBR;01100100102OBR;970;Barra de aco CA50 8 mm barra 12 m;BAR;Aço e Acessórios;9854OBR.N;22/05/2024; 32,08 ; 3,00 ; 96,25 ;Código 72;Fornecedor 72;Geral;119OBR.P;-
OBR;01100100103OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 128,05 ; -   ; -   ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100100103OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 128,05 ; -   ; -   ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100100103OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 128,05 ; -   ; -   ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100100103OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 128,05 ; -   ; -   ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100100103OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 128,05 ; -   ; -   ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100100103OBR;970;Barra de aco CA50 8 mm barra 12 m;BAR;Aço e Acessórios;9854OBR.N;22/05/2024; 32,08 ; 3,00 ; 96,25 ;Código 72;Fornecedor 72;Geral;119OBR.P;-
OBR;01100100201OBR;1895;Tela para amarracao aco galvanizado malha 15 x 15 mm - 7,5 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 134,32 ; 8,00 ; 1.074,57 ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100100201OBR;1895;Tela para amarracao aco galvanizado malha 15 x 15 mm - 7,5 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 134,32 ; 7,00 ; 940,26 ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100100201OBR;1895;Tela para amarracao aco galvanizado malha 15 x 15 mm - 7,5 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 134,32 ; 9,00 ; 1.208,90 ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100100202OBR;970;Barra de aco CA50 8 mm barra 12 m;BAR;Aço e Acessórios;13138OBR.N;19/08/2024; 37,03 ; 4,85 ; 179,67 ;Código 72;Fornecedor 72;Geral;199OBR.P;-
OBR;01100100202OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 134,58 ; 16,00 ; 2.153,33 ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100100202OBR;970;Barra de aco CA50 8 mm barra 12 m;BAR;Aço e Acessórios;9854OBR.N;22/05/2024; 32,08 ; 7,00 ; 224,59 ;Código 72;Fornecedor 72;Geral;119OBR.P;-
OBR;01100100203OBR;970;Barra de aco CA50 8 mm barra 12 m;BAR;Aço e Acessórios;13138OBR.N;19/08/2024; 37,03 ; 14,14 ; 523,40 ;Código 72;Fornecedor 72;Geral;199OBR.P;-
OBR;01100100203OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 128,05 ; 1,00 ; 128,05 ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100100203OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 128,05 ; 14,00 ; 1.792,70 ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100100203OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 128,05 ; 14,00 ; 1.792,70 ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100100203OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 128,05 ; 28,00 ; 3.585,40 ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100100203OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 128,05 ; 6,00 ; 768,30 ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100100203OBR;970;Barra de aco CA50 8 mm barra 12 m;BAR;Aço e Acessórios;9854OBR.N;22/05/2024; 32,08 ; 21,00 ; 673,76 ;Código 72;Fornecedor 72;Geral;119OBR.P;-
OBR;01100100301OBR;1895;Tela para amarracao aco galvanizado malha 15 x 15 mm - 7,5 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 134,32 ; 5,00 ; 671,61 ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100100301OBR;1895;Tela para amarracao aco galvanizado malha 15 x 15 mm - 7,5 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 134,32 ; 4,00 ; 537,29 ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100100301OBR;1895;Tela para amarracao aco galvanizado malha 15 x 15 mm - 7,5 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 134,32 ; 14,00 ; 1.880,51 ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100100302OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 134,58 ; 10,00 ; 1.345,83 ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100100302OBR;970;Barra de aco CA50 8 mm barra 12 m;BAR;Aço e Acessórios;9854OBR.N;22/05/2024; 32,08 ; 5,00 ; 160,42 ;Código 72;Fornecedor 72;Geral;119OBR.P;-
OBR;01100100303OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 128,05 ; -   ; -   ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100100303OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 128,05 ; 8,00 ; 1.024,40 ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100100303OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 128,05 ; 8,00 ; 1.024,40 ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100100303OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 128,05 ; 16,00 ; 2.048,80 ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100100303OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 128,05 ; 3,00 ; 384,15 ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100100303OBR;970;Barra de aco CA50 8 mm barra 12 m;BAR;Aço e Acessórios;9854OBR.N;22/05/2024; 32,08 ; 17,00 ; 545,42 ;Código 72;Fornecedor 72;Geral;119OBR.P;-
OBR;01100100401OBR;1895;Tela para amarracao aco galvanizado malha 15 x 15 mm - 7,5 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 134,32 ; 5,00 ; 671,61 ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100100401OBR;1895;Tela para amarracao aco galvanizado malha 15 x 15 mm - 7,5 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 134,32 ; 4,00 ; 537,29 ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100100401OBR;1895;Tela para amarracao aco galvanizado malha 15 x 15 mm - 7,5 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 134,32 ; 9,00 ; 1.208,90 ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100100402OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 134,58 ; 10,00 ; 1.345,83 ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100100402OBR;970;Barra de aco CA50 8 mm barra 12 m;BAR;Aço e Acessórios;9854OBR.N;22/05/2024; 32,08 ; 5,00 ; 160,42 ;Código 72;Fornecedor 72;Geral;119OBR.P;-
OBR;01100100403OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 128,05 ; -   ; -   ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100100403OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 128,05 ; 8,00 ; 1.024,40 ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100100403OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 128,05 ; 8,00 ; 1.024,40 ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100100403OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 128,05 ; 16,00 ; 2.048,80 ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100100403OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 128,05 ; 3,00 ; 384,15 ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100100403OBR;970;Barra de aco CA50 8 mm barra 12 m;BAR;Aço e Acessórios;9854OBR.N;22/05/2024; 32,08 ; 17,00 ; 545,42 ;Código 72;Fornecedor 72;Geral;119OBR.P;-
OBR;01100100502OBR;970;Barra de aco CA50 8 mm barra 12 m;BAR;Aço e Acessórios;9854OBR.N;22/05/2024; 32,08 ; 5,00 ; 160,42 ;Código 72;Fornecedor 72;Geral;119OBR.P;-
OBR;01100100503OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 128,05 ; -   ; -   ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100100503OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 128,05 ; -   ; -   ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100100503OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 128,05 ; -   ; -   ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100100503OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 128,05 ; -   ; -   ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100100503OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 128,05 ; -   ; -   ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100100503OBR;970;Barra de aco CA50 8 mm barra 12 m;BAR;Aço e Acessórios;9854OBR.N;22/05/2024; 32,08 ; 17,00 ; 545,42 ;Código 72;Fornecedor 72;Geral;119OBR.P;-
OBR;01100100602OBR;970;Barra de aco CA50 8 mm barra 12 m;BAR;Aço e Acessórios;9854OBR.N;22/05/2024; 32,08 ; 5,00 ; 160,42 ;Código 72;Fornecedor 72;Geral;119OBR.P;-
OBR;01100100603OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 128,05 ; -   ; -   ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100100603OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 128,05 ; -   ; -   ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100100603OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 128,05 ; -   ; -   ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100100603OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 128,05 ; -   ; -   ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100100603OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 128,05 ; -   ; -   ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100100603OBR;970;Barra de aco CA50 8 mm barra 12 m;BAR;Aço e Acessórios;9854OBR.N;22/05/2024; 32,08 ; 21,00 ; 673,76 ;Código 72;Fornecedor 72;Geral;119OBR.P;-
OBR;01100100702OBR;970;Barra de aco CA50 8 mm barra 12 m;BAR;Aço e Acessórios;9854OBR.N;22/05/2024; 32,08 ; 5,00 ; 160,42 ;Código 72;Fornecedor 72;Geral;119OBR.P;-
OBR;01100100703OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 128,05 ; -   ; -   ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100100703OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 128,05 ; -   ; -   ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100100703OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 128,05 ; -   ; -   ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100100703OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 128,05 ; -   ; -   ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100100703OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 128,05 ; -   ; -   ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100100703OBR;970;Barra de aco CA50 8 mm barra 12 m;BAR;Aço e Acessórios;9854OBR.N;22/05/2024; 32,08 ; 17,00 ; 545,42 ;Código 72;Fornecedor 72;Geral;119OBR.P;-
OBR;01100100802OBR;970;Barra de aco CA50 8 mm barra 12 m;BAR;Aço e Acessórios;9854OBR.N;22/05/2024; 32,08 ; 5,00 ; 160,42 ;Código 72;Fornecedor 72;Geral;119OBR.P;-
OBR;01100100803OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 128,05 ; -   ; -   ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100100803OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 128,05 ; -   ; -   ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100100803OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 128,05 ; -   ; -   ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100100803OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 128,05 ; -   ; -   ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100100803OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 128,05 ; -   ; -   ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100100803OBR;970;Barra de aco CA50 8 mm barra 12 m;BAR;Aço e Acessórios;9854OBR.N;22/05/2024; 32,08 ; 17,00 ; 545,42 ;Código 72;Fornecedor 72;Geral;119OBR.P;-
OBR;01100100902OBR;970;Barra de aco CA50 8 mm barra 12 m;BAR;Aço e Acessórios;9854OBR.N;22/05/2024; 32,08 ; 5,00 ; 160,42 ;Código 72;Fornecedor 72;Geral;119OBR.P;-
OBR;01100100903OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 128,05 ; -   ; -   ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100100903OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 128,05 ; -   ; -   ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100100903OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 128,05 ; -   ; -   ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100100903OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 128,05 ; -   ; -   ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100100903OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 128,05 ; -   ; -   ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100100903OBR;970;Barra de aco CA50 8 mm barra 12 m;BAR;Aço e Acessórios;9854OBR.N;22/05/2024; 32,08 ; 18,00 ; 577,51 ;Código 72;Fornecedor 72;Geral;119OBR.P;-
OBR;01100101002OBR;970;Barra de aco CA50 8 mm barra 12 m;BAR;Aço e Acessórios;9854OBR.N;22/05/2024; 32,08 ; 5,00 ; 160,42 ;Código 72;Fornecedor 72;Geral;119OBR.P;-
OBR;01100101003OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 128,05 ; -   ; -   ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100101003OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 128,05 ; -   ; -   ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100101003OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 128,05 ; -   ; -   ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100101003OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 128,05 ; -   ; -   ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100101003OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios;105995OBR.N;19/06/2024; 128,05 ; -   ; -   ;Código 95;Fornecedor 95;Geral;144OBR.P;-
OBR;01100101003OBR;970;Barra de aco CA50 8 mm barra 12 m;BAR;Aço e Acessórios;9854OBR.N;22/05/2024; 32,08 ; 7,00 ; 224,59 ;Código 72;Fornecedor 72;Geral;119OBR.P;-
OBR;01100101102OBR;970;Barra de aco CA50 8 mm barra 12 m;BAR;Aço e Acessórios;9854OBR.N;22/05/2024; 32,08 ; 7,00 ; 224,59 ;Código 72;Fornecedor 72;Geral;119OBR.P;-
OBR;01110201201OBR;7376;Bobina de salva piso sem cola 1,3 x 100 m;UN;Materiais de Escritório e Informática;53556OBR.N;05/02/2025; 201,25 ; 0,09 ; 18,72 ;Código 17;Fornecedor 17;Geral;350OBR.P;-
OBR;01110201301OBR;7376;Bobina de salva piso sem cola 1,3 x 100 m;UN;Materiais de Escritório e Informática;56450OBR.N;28/03/2025; 125,35 ; 2,00 ; 250,70 ;Código 17;Fornecedor 17;Geral;379OBR.P;-
OBR;01110201301OBR;7376;Bobina de salva piso sem cola 1,3 x 100 m;UN;Materiais de Escritório e Informática;53556OBR.N;05/02/2025; 201,25 ; 1,35 ; 271,29 ;Código 17;Fornecedor 17;Geral;350OBR.P;-
OBR;01110201401OBR;7376;Bobina de salva piso sem cola 1,3 x 100 m;UN;Materiais de Escritório e Informática;53556OBR.N;05/02/2025; 201,25 ; 0,44 ; 88,95 ;Código 17;Fornecedor 17;Geral;350OBR.P;-
OBR;01110201501OBR;7376;Bobina de salva piso sem cola 1,3 x 100 m;UN;Materiais de Escritório e Informática;53556OBR.N;05/02/2025; 201,25 ; 0,41 ; 81,51 ;Código 17;Fornecedor 17;Geral;350OBR.P;-
OBR;01110201601OBR;7376;Bobina de salva piso sem cola 1,3 x 100 m;UN;Materiais de Escritório e Informática;53556OBR.N;05/02/2025; 201,25 ; 0,41 ; 81,51 ;Código 17;Fornecedor 17;Geral;350OBR.P;-
OBR;01110201701OBR;7376;Bobina de salva piso sem cola 1,3 x 100 m;UN;Materiais de Escritório e Informática;53556OBR.N;05/02/2025; 201,25 ; 0,41 ; 81,51 ;Código 17;Fornecedor 17;Geral;350OBR.P;-
OBR;01110201801OBR;7376;Bobina de salva piso sem cola 1,3 x 100 m;UN;Materiais de Escritório e Informática;53556OBR.N;05/02/2025; 201,25 ; 0,41 ; 81,51 ;Código 17;Fornecedor 17;Geral;350OBR.P;-
OBR;01110201901OBR;7376;Bobina de salva piso sem cola 1,3 x 100 m;UN;Materiais de Escritório e Informática;53556OBR.N;05/02/2025; 201,25 ; 0,41 ; 81,51 ;Código 17;Fornecedor 17;Geral;350OBR.P;-
OBR;01110202001OBR;7376;Bobina de salva piso sem cola 1,3 x 100 m;UN;Materiais de Escritório e Informática;53556OBR.N;05/02/2025; 201,25 ; 0,40 ; 80,90 ;Código 17;Fornecedor 17;Geral;350OBR.P;-
OBR;01110202101OBR;7376;Bobina de salva piso sem cola 1,3 x 100 m;UN;Materiais de Escritório e Informática;56450OBR.N;28/03/2025; 125,35 ; 2,00 ; 250,70 ;Código 17;Fornecedor 17;Geral;379OBR.P;-
OBR;01110202101OBR;7376;Bobina de salva piso sem cola 1,3 x 100 m;UN;Materiais de Escritório e Informática;53556OBR.N;05/02/2025; 201,25 ; 1,31 ; 264,44 ;Código 17;Fornecedor 17;Geral;350OBR.P;-
OBR;01110202201OBR;7376;Bobina de salva piso sem cola 1,3 x 100 m;UN;Materiais de Escritório e Informática;53556OBR.N;05/02/2025; 201,25 ; 0,68 ; 136,85 ;Código 17;Fornecedor 17;Geral;350OBR.P;-
OBR;01120102101OBR;4886;Cabo flexivel PVC 750V preto 2,5 mm²;M;Elétrica - Fios e Cabos;3509OBR.N;11/03/2025; 1,28 ; 16,30 ; 20,93 ;Código 42;Fornecedor 42;Geral;364OBR.P;-
OBR;01120102101OBR;4886;Cabo flexivel PVC 750V preto 2,5 mm²;M;Elétrica - Fios e Cabos;3509OBR.N;11/03/2025; 1,28 ; 19,06 ; 24,47 ;Código 42;Fornecedor 42;Geral;364OBR.P;-
OBR;01120102101OBR;4886;Cabo flexivel PVC 750V preto 2,5 mm²;M;Elétrica - Fios e Cabos;2567OBR.N;20/09/2024; 1,57 ; 348,32 ; 546,77 ;Código 42;Fornecedor 42;Geral;202OBR.P;-
OBR;01120102102OBR;4921;Cabo flexivel PVC 750V vermelho 2,5 mm²;M;Elétrica - Fios e Cabos;3509OBR.N;11/03/2025; 1,28 ; 35,44 ; 45,48 ;Código 42;Fornecedor 42;Geral;364OBR.P;-
OBR;01120102102OBR;4921;Cabo flexivel PVC 750V vermelho 2,5 mm²;M;Elétrica - Fios e Cabos;2567OBR.N;20/09/2024; 1,57 ; 15,85 ; 24,89 ;Código 42;Fornecedor 42;Geral;202OBR.P;-
OBR;01120102102OBR;4921;Cabo flexivel PVC 750V vermelho 2,5 mm²;M;Elétrica - Fios e Cabos;2567OBR.N;20/09/2024; 1,57 ; 11,10 ; 17,42 ;Código 42;Fornecedor 42;Geral;202OBR.P;-
OBR;01120102103OBR;4901;Cabo flexivel PVC 750V verde 2,5 mm²;M;Elétrica - Fios e Cabos;3509OBR.N;11/03/2025; 1,28 ; 11,69 ; 15,00 ;Código 42;Fornecedor 42;Geral;364OBR.P;-
OBR;01120102103OBR;4901;Cabo flexivel PVC 750V verde 2,5 mm²;M;Elétrica - Fios e Cabos;2567OBR.N;20/09/2024; 1,57 ; 287,60 ; 451,46 ;Código 42;Fornecedor 42;Geral;202OBR.P;-
OBR;01120102104OBR;4878;Cabo flexivel PVC 750V preto 1,5 mm²;M;Elétrica - Fios e Cabos;3509OBR.N;11/03/2025; 1,28 ; 4,40 ; 5,64 ;Código 42;Fornecedor 42;Geral;364OBR.P;-
