Obra;Grupo Orçamentário;Cód. Estruturado;Cód. Item;Descrição Item;Unid.;Categoria; Qtde. Insumo ; Custo Insumo ; Total Orçado ;Tipo
OBR;"Base Misturador Monocomando 3/4""";01130101706OBR;10063;"Base Misturador Monocomando 3/4""";UN;Louças, Metais e Acessórios; 10,00 ; 440,91 ; 4.409,10 ;Geral
OBR;"Registro de gaveta base - 25 mm (3/4"")";01130101805OBR;4433;"Registro de gaveta base 25 mm 3/4""";UN;Louças, Metais e Acessórios; 17,00 ; 29,29 ; 497,86 ;Geral
OBR;"Base Misturador Monocomando 3/4""";01130101806OBR;10063;"Base Misturador Monocomando 3/4""";UN;Louças, Metais e Acessórios; 10,00 ; 440,91 ; 4.409,10 ;Geral
OBR;"Registro de gaveta base - 25 mm (3/4"")";01130101905OBR;4433;"Registro de gaveta base 25 mm 3/4""";UN;Louças, Metais e Acessórios; 17,00 ; 29,29 ; 497,86 ;Geral
OBR;"Base Misturador Monocomando 3/4""";01130101906OBR;10063;"Base Misturador Monocomando 3/4""";UN;Louças, Metais e Acessórios; 10,00 ; 440,91 ; 4.409,10 ;Geral
OBR;"Registro de gaveta volante (bruto) - 95 mm (2.1/2"")";01130102124OBR;4452;"Registro de gaveta volante bruto 95 mm 3.1/2""";UN;Louças, Metais e Acessórios; 2,00 ; 202,94 ; 405,89 ;Geral
OBR;Conjunto de lixas para tubulacao por empreendimento;01130103202OBR;8748;Lixa ferro grao 100;UN;Ferramentas; 80,00 ; 2,41 ; 192,45 ;Geral
OBR;"Registro de gaveta volante (bruto) - 65 mm (2.1/2"")";01130106513OBR;4450;"Registro de gaveta volante bruto 65 mm 2.1/2""";UN;Louças, Metais e Acessórios; 12,00 ; 333,46 ; 4.001,48 ;Geral
OBR;Cabo de alarme de incendio blindado - 2 vias - 1.50 mm²;01130106601OBR;6321;Cabo de alarme de incendio blindado 2 vias 1,50 mm²;M;Elétrica - Fios e Cabos; 111,68 ; 7,85 ; 876,39 ;Geral
OBR;Pintura de tubulacao de incendio (mao de obra) - 2 demaos  - Area total construida;01130213102OBR;1472;Pintura de tubulacao incendio;M2;Mão de obra de Pintura e Outros Acabamentos; 1.049,37 ; 1,33 ; 1.399,86 ;Geral
OBR;Pintura de tubulacao de incendio (mao de obra) - 2 demaos  - Area total construida;01130213202OBR;1472;Pintura de tubulacao incendio;M2;Mão de obra de Pintura e Outros Acabamentos; 474,61 ; 1,33 ; 633,13 ;Geral
OBR;Pintura de tubulacao de incendio (mao de obra) - 2 demaos  - Area total construida;01130213302OBR;1472;Pintura de tubulacao incendio;M2;Mão de obra de Pintura e Outros Acabamentos; 479,93 ; 1,33 ; 640,23 ;Geral
OBR;Pintura de tubulacao de incendio (mao de obra) - 2 demaos  - Area total construida;01130213402OBR;1472;Pintura de tubulacao incendio;M2;Mão de obra de Pintura e Outros Acabamentos; 479,92 ; 1,33 ; 640,21 ;Geral
OBR;Pintura de tubulacao de incendio (mao de obra) - 2 demaos  - Area total construida;01130213502OBR;1472;Pintura de tubulacao incendio;M2;Mão de obra de Pintura e Outros Acabamentos; 479,92 ; 1,33 ; 640,21 ;Geral
OBR;Pintura de tubulacao de incendio (mao de obra) - 2 demaos  - Area total construida;01130213602OBR;1472;Pintura de tubulacao incendio;M2;Mão de obra de Pintura e Outros Acabamentos; 479,92 ; 1,33 ; 640,21 ;Geral
OBR;Pintura de tubulacao de incendio (mao de obra) - 2 demaos  - Area total construida;01130213702OBR;1472;Pintura de tubulacao incendio;M2;Mão de obra de Pintura e Outros Acabamentos; 479,92 ; 1,33 ; 640,21 ;Geral
OBR;Pintura de tubulacao de incendio (mao de obra) - 2 demaos  - Area total construida;01130213802OBR;1472;Pintura de tubulacao incendio;M2;Mão de obra de Pintura e Outros Acabamentos; 479,92 ; 1,33 ; 640,21 ;Geral
OBR;Pintura de tubulacao de incendio (mao de obra) - 2 demaos  - Area total construida;01130213902OBR;1472;Pintura de tubulacao incendio;M2;Mão de obra de Pintura e Outros Acabamentos; 479,92 ; 1,33 ; 640,21 ;Geral
OBR;Pintura de tubulacao de incendio (mao de obra) - 2 demaos  - Area total construida;01130214002OBR;1472;Pintura de tubulacao incendio;M2;Mão de obra de Pintura e Outros Acabamentos; 152,91 ; 1,33 ; 203,98 ;Geral
OBR;Pintura de tubulacao de incendio (mao de obra) - 2 demaos  - Area total construida;01130214102OBR;1472;Pintura de tubulacao incendio;M2;Mão de obra de Pintura e Outros Acabamentos; 62,13 ; 1,33 ; 82,88 ;Geral
OBR;"Prolongador latao para torneira - curto 1/2""";01130300101OBR;4418;"Prolongador latao para torneira curto 1/2""";UN;Louças, Metais e Acessórios; 0,01 ; 1,15 ; 0,01 ;Geral
OBR;Kit serralheria para instalacao de elevador;01140100101OBR;7056;Conjunto de 3 ganchos de fixacao para elevador;UN;Serralheria; 1,00 ; 673,14 ; 673,14 ;Geral
OBR;Kit serralheria para instalacao de elevador;01140100101OBR;6861;Viga I para elevador;UN;Serralheria; 1,00 ; 1.322,61 ; 1.322,61 ;Geral
OBR;Montagem de instalacoes provisorias - deposito elevador;01140100103OBR;2878;"Ripa de pinus 1"" x 3"" x 2,5 m";UN;Madeira; 5,00 ; 4,44 ; 22,21 ;Geral
OBR;Montagem de instalacoes provisorias - deposito elevador;01140100103OBR;2884;"Caibro pinus 3"" x 3"" 3,0 m";UN;Madeira; 21,00 ; 21,23 ; 445,85 ;Geral
OBR;Montagem de instalacoes provisorias - deposito elevador;01140100103OBR;2603;Madeirite chapa compensada plastificada 1,10 x 2,20 m 14 mm;UN;Madeira; 22,00 ; 108,01 ; 2.376,22 ;Geral
OBR;Central GLP;01150300105OBR;970;Barra de aco CA50 8 mm barra 12 m;BAR;Aço e Acessórios; 29,01 ; 38,17 ; 1.107,30 ;Geral
OBR;Chamine tipo T em aluminio com vedacao;01150300108OBR;7065;Chamine tipo T em aluminio;UN;Serralheria; 40,00 ; 92,16 ; 3.686,59 ;Geral
OBR;Kit prolongador para registro cromado (liga de cobre) - 25 mm;01150300111OBR;3787;Kit prolongador para registro cromado liga de cobre 25 mm;UN;Louças, Metais e Acessórios; 136,00 ; 17,27 ; 2.348,27 ;Geral
OBR;Tela metalica na interface da alvenaria com viga/pilar;01160103102OBR;1890;Tela de aco galvanizada eletrosoldada malha 25 x 25 mm;R;Aço e Acessórios; 6,51 ; 253,02 ; 1.647,08 ;Geral
OBR;Tela metalica na interface da alvenaria com viga/pilar;01160103203OBR;1890;Tela de aco galvanizada eletrosoldada malha 25 x 25 mm;R;Aço e Acessórios; 11,00 ; 253,02 ; 2.782,95 ;Geral
OBR;Tela metalica na interface da alvenaria com viga/pilar;01160103303OBR;1890;Tela de aco galvanizada eletrosoldada malha 25 x 25 mm;R;Aço e Acessórios; 8,96 ; 253,02 ; 2.267,49 ;Geral
OBR;Tela metalica na interface da alvenaria com viga/pilar;01160103403OBR;1890;Tela de aco galvanizada eletrosoldada malha 25 x 25 mm;R;Aço e Acessórios; 8,96 ; 253,02 ; 2.267,49 ;Geral
OBR;Tela metalica na interface da alvenaria com viga/pilar;01160103503OBR;1890;Tela de aco galvanizada eletrosoldada malha 25 x 25 mm;R;Aço e Acessórios; 8,96 ; 253,02 ; 2.267,49 ;Geral
OBR;Tela metalica na interface da alvenaria com viga/pilar;01160103603OBR;1890;Tela de aco galvanizada eletrosoldada malha 25 x 25 mm;R;Aço e Acessórios; 8,96 ; 253,02 ; 2.267,49 ;Geral
OBR;Tela metalica na interface da alvenaria com viga/pilar;01160103703OBR;1890;Tela de aco galvanizada eletrosoldada malha 25 x 25 mm;R;Aço e Acessórios; 8,96 ; 253,02 ; 2.267,49 ;Geral
OBR;Tela metalica na interface da alvenaria com viga/pilar;01160103803OBR;1890;Tela de aco galvanizada eletrosoldada malha 25 x 25 mm;R;Aço e Acessórios; 8,96 ; 253,02 ; 2.267,49 ;Geral
OBR;Tela metalica na interface da alvenaria com viga/pilar;01160103903OBR;1890;Tela de aco galvanizada eletrosoldada malha 25 x 25 mm;R;Aço e Acessórios; 8,96 ; 253,02 ; 2.267,49 ;Geral
OBR;Tela metalica na interface da alvenaria com viga/pilar;01160104003OBR;1890;Tela de aco galvanizada eletrosoldada malha 25 x 25 mm;R;Aço e Acessórios; 6,88 ; 253,02 ; 1.740,60 ;Geral
OBR;Azulejo ceramico - Diamante branco fosco - Eliane - 33.5 x 60 cm (area) - Classe A - Padrao I - somente material;01160201801OBR;8036;Bloco de espuma;UN;Materiais de Higiene e Limpeza; 54,54 ; 2,78 ; 151,77 ;Geral
OBR;Tijoleta de revestimento -Acqua Grafite - 6.5 x 25.6 cm - Padrao I;01160201901OBR;8036;Bloco de espuma;UN;Materiais de Higiene e Limpeza; 0,68 ; 2,78 ; 1,89 ;Geral
OBR;Tijoleta de revestimento -Acqua Grafite - 6.5 x 25.6 cm - Padrao I;01160201901OBR;7991;Removedor para limpeza de pisos 5 L;UN;Materiais de Higiene e Limpeza; 0,54 ; 19,32 ; 10,49 ;Geral
OBR;Azulejo ceramico - Diamante branco fosco - Eliane - 33.5 x 60 cm (area) - Classe A - Padrao I - somente material;01160201902OBR;8036;Bloco de espuma;UN;Materiais de Higiene e Limpeza; 0,60 ; 2,78 ; 1,68 ;Geral
OBR;Porcelanato interno com rodapes - Urban Soft - Elizabeth - 62.5 x 62.5 cm - Sem cunha - Padrao I - somente material;01170301101OBR;8036;Bloco de espuma;UN;Materiais de Higiene e Limpeza; 35,35 ; 2,78 ; 98,38 ;Geral
OBR;Porcelanato interno com rodapes - Urban Soft - Elizabeth - 62.5 x 62.5 cm - Sem cunha - Padrao I - somente material;01170301101OBR;7376;Bobina de salva piso sem cola 1,3 x 100 m;UN;Materiais de Escritório e Informática; 4,97 ; 585,26 ; 2.906,63 ;Geral
OBR;Porcelanato interno com rodapes - Urban Gray SEG - Elizabeth - 62.5 x 62.5 cm - Sem cunha - Padrao I - somente material;01170301201OBR;8036;Bloco de espuma;UN;Materiais de Higiene e Limpeza; 21,94 ; 2,78 ; 61,05 ;Geral
OBR;Porcelanato interno com rodapes - Urban Gray SEG - Elizabeth - 62.5 x 62.5 cm - Sem cunha - Padrao I - somente material;01170301201OBR;7376;Bobina de salva piso sem cola 1,3 x 100 m;UN;Materiais de Escritório e Informática; 3,08 ; 585,26 ; 1.803,94 ;Geral
OBR;Porcelanato interno com rodapes - Urban Gray SEG - Elizabeth - 62.5 x 62.5 cm - Sem cunha - Padrao I - somente material;01170301301OBR;8036;Bloco de espuma;UN;Materiais de Higiene e Limpeza; 0,86 ; 2,78 ; 2,39 ;Geral
OBR;Porcelanato interno com rodapes - Urban Gray SEG - Elizabeth - 62.5 x 62.5 cm - Sem cunha - Padrao I - somente material;01170301301OBR;7376;Bobina de salva piso sem cola 1,3 x 100 m;UN;Materiais de Escritório e Informática; 0,12 ; 585,26 ; 70,58 ;Geral
OBR;Porcelanato interno com rodapes - Urban Soft SEG - Elizabeth - 62.5 x 62.5 cm - Sem cunha - Padrao I - somente material;01170301302OBR;8036;Bloco de espuma;UN;Materiais de Higiene e Limpeza; 88,19 ; 2,78 ; 245,43 ;Geral
OBR;Porcelanato interno com rodapes - Urban Soft SEG - Elizabeth - 62.5 x 62.5 cm - Sem cunha - Padrao I - somente material;01170301302OBR;7376;Bobina de salva piso sem cola 1,3 x 100 m;UN;Materiais de Escritório e Informática; 12,39 ; 585,26 ; 7.251,35 ;Geral
OBR;Tela metalica na interface da alvenaria com viga/pilar;01180101003OBR;1890;Tela de aco galvanizada eletrosoldada malha 25 x 25 mm;R;Aço e Acessórios; 18,03 ; 253,02 ; 4.561,20 ;Geral
OBR;Alvenaria - e: 9 cm - bloco ceramico vedacao - Argamassa estabilizada;01180200101OBR;1895;Tela para amarracao aco galvanizado malha 15 x 15 mm - 7,5 x 50 cm;PCT;Aço e Acessórios; 0,67 ; 193,34 ; 129,04 ;Geral
OBR;Alvenaria - e: 19 cm - bloco ceramico vedacao - Argamassa estabilizada;01180200104OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios; 0,33 ; 206,46 ; 68,67 ;Geral
OBR;Pintura externa - selador e textura projetada - cor: Cromio (B161);01180300102OBR;1466;Pintura com textura projetada;M2;Mão de obra de Pintura e Outros Acabamentos; 1.876,78 ; 18,40 ; 34.532,75 ;Geral
OBR;Pintura externa - selador e textura projetada - cor: Cromio (B161);01180300102OBR;1464;Pintura com selador;M2;Mão de obra de Pintura e Outros Acabamentos; 1.876,78 ; 2,88 ; 5.395,74 ;Geral
OBR;Pintura externa - selador e textura projetada - cor: Patativa (R385);01180300104OBR;1466;Pintura com textura projetada;M2;Mão de obra de Pintura e Outros Acabamentos; 1.850,74 ; 18,40 ; 34.053,62 ;Geral
OBR;Pintura externa - selador e textura projetada - cor: Patativa (R385);01180300104OBR;1464;Pintura com selador;M2;Mão de obra de Pintura e Outros Acabamentos; 1.850,74 ; 2,88 ; 5.320,88 ;Geral
OBR;Pintura externa - selador e textura projetada - cor: Pergaminho (P208);01180300105OBR;1466;Pintura com textura projetada;M2;Mão de obra de Pintura e Outros Acabamentos; 1.034,50 ; 18,40 ; 19.034,80 ;Geral
OBR;Pintura externa - selador e textura projetada - cor: Pergaminho (P208);01180300105OBR;1464;Pintura com selador;M2;Mão de obra de Pintura e Outros Acabamentos; 1.034,50 ; 2,88 ; 2.974,19 ;Geral
OBR;Pintura externa - Tinta acrilica fosca Funghi 1ª e 2ª demao;01180300107OBR;1461;Pintura 2ª demao;M2;Mão de obra de Pintura e Outros Acabamentos; 20,68 ; 4,47 ; 92,51 ;Geral
OBR;Pintura externa - Tinta acrilica fosca Funghi 1ª e 2ª demao;01180300107OBR;1459;Pintura 1ª demao;M2;Mão de obra de Pintura e Outros Acabamentos; 20,68 ; 4,47 ; 92,51 ;Geral
OBR;Pintura externa - Tinta acrilica fosca Saara 1ª e 2ª demao;01180300108OBR;1461;Pintura 2ª demao;M2;Mão de obra de Pintura e Outros Acabamentos; 11,62 ; 4,47 ; 51,98 ;Geral
OBR;Pintura externa - Tinta acrilica fosca Saara 1ª e 2ª demao;01180300108OBR;1459;Pintura 1ª demao;M2;Mão de obra de Pintura e Outros Acabamentos; 11,62 ; 4,47 ; 51,98 ;Geral
OBR;Pintura de piso - cor: cinza (area);01180300110OBR;1470;Pintura de piso area;M2;Mão de obra de Pintura e Outros Acabamentos; 67,39 ; 9,61 ; 647,89 ;Geral
